,image,age,gender,ethinicity
0,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_4_20170117021421106.jpg.chip.jpg,28,0,4
1,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/82_1_0_20170120225739329.jpg.chip.jpg,82,1,0
2,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/21_0_3_20170119153827185.jpg.chip.jpg,21,0,3
3,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/41_0_1_20170116214623616.jpg.chip.jpg,41,0,1
4,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/41_0_4_20170104185252334.jpg.chip.jpg,41,0,4
5,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/32_0_3_20170120221502100.jpg.chip.jpg,32,0,3
6,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/40_0_0_20170116221022897.jpg.chip.jpg,40,0,0
7,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/32_0_1_20170117140342322.jpg.chip.jpg,32,0,1
8,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/21_0_4_20161223214826657.jpg.chip.jpg,21,0,4
9,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/80_1_0_20170110154556609.jpg.chip.jpg,80,1,0
10,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/68_1_0_20170110175345439.jpg.chip.jpg,68,1,0
11,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/17_0_0_20170116205532920.jpg.chip.jpg,17,0,0
12,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_0_3_20170119200913517.jpg.chip.jpg,35,0,3
13,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_0_1_20170113183124869.jpg.chip.jpg,35,0,1
14,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/25_0_4_20170117195023516.jpg.chip.jpg,25,0,4
15,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/62_1_3_20170119211556000.jpg.chip.jpg,62,1,3
16,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/16_0_1_20170113152759697.jpg.chip.jpg,16,0,1
17,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/23_0_1_20170117194105675.jpg.chip.jpg,23,0,1
18,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/60_1_0_20170110141425361.jpg.chip.jpg,60,1,0
19,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_0_1_20170116182128259.jpg.chip.jpg,26,0,1
20,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/32_0_3_20170119154229786.jpg.chip.jpg,32,0,3
