,image,age,gender,ethinicity
0,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_0_1_20170113134653322.jpg.chip.jpg,26,0,1
1,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/29_0_4_20170103235130284.jpg.chip.jpg,29,0,4
2,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/16_0_0_20170110232611516.jpg.chip.jpg,16,0,0
3,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/5_0_0_20170110215835907.jpg.chip.jpg,5,0,0
4,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/55_1_0_20170117174812952.jpg.chip.jpg,55,1,0
5,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/29_0_1_20170117103809403.jpg.chip.jpg,29,0,1
6,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/83_1_0_20170120230224530.jpg.chip.jpg,83,1,0
7,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/30_0_0_20170117181322508.jpg.chip.jpg,30,0,0
8,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/24_0_4_20170117145745635.jpg.chip.jpg,24,0,4
9,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/5_0_4_20170103212624758.jpg.chip.jpg,5,0,4
10,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_0_0_20170117122020502.jpg.chip.jpg,35,0,0
11,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_0_0_20170117203240562.jpg.chip.jpg,35,0,0
12,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/36_0_4_20170117012819035.jpg.chip.jpg,36,0,4
13,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/54_1_0_20170117171555172.jpg.chip.jpg,54,1,0
14,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_0_0_20170117180401255.jpg.chip.jpg,35,0,0
15,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/52_1_0_20170109013524205.jpg.chip.jpg,52,1,0
16,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/9_0_0_20170110220536562.jpg.chip.jpg,9,0,0
17,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/32_0_1_20170113151013735.jpg.chip.jpg,32,0,1
18,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_0_0_20170117134938738.jpg.chip.jpg,35,0,0
19,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/34_0_1_20170113141505428.jpg.chip.jpg,34,0,1
20,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/27_0_1_20170113181236631.jpg.chip.jpg,27,0,1
21,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/16_0_0_20170110232724382.jpg.chip.jpg,16,0,0
22,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/69_1_0_20170110141835631.jpg.chip.jpg,69,1,0
23,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/25_0_0_20170117193011274.jpg.chip.jpg,25,0,0
24,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/17_0_1_20170117170512970.jpg.chip.jpg,17,0,1
25,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/54_1_0_20170103183759282.jpg.chip.jpg,54,1,0
26,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/23_0_3_20170119164331517.jpg.chip.jpg,23,0,3
27,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/34_0_0_20170117182749686.jpg.chip.jpg,34,0,0
28,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/27_0_1_20170114034625293.jpg.chip.jpg,27,0,1
29,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/30_0_2_20170107212049636.jpg.chip.jpg,30,0,2
30,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/18_0_4_20170105183328551.jpg.chip.jpg,18,0,4
31,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_0_20170117133953048.jpg.chip.jpg,28,0,0
32,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/8_0_0_20170117175648380.jpg.chip.jpg,8,0,0
33,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/37_0_0_20170119202221757.jpg.chip.jpg,37,0,0
