,image,age,gender,ethinicity
0,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/42_0_0_20170117154804658.jpg.chip.jpg,42,0,0
1,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/31_1_1_20170112230640389.jpg.chip.jpg,31,1,1
2,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/42_0_0_20170117154800292.jpg.chip.jpg,42,0,0
3,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/43_0_0_20170117153817367.jpg.chip.jpg,43,0,0
4,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/52_0_2_20170116183811379.jpg.chip.jpg,52,0,2
5,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/49_0_3_20170119201615957.jpg.chip.jpg,49,0,3
6,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_1_4_20170103225928346.jpg.chip.jpg,26,1,4
7,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/44_0_3_20170119204716767.jpg.chip.jpg,44,0,3
8,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/58_0_0_20170111223603548.jpg.chip.jpg,58,0,0
9,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/54_0_0_20170117171047997.jpg.chip.jpg,54,0,0
10,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/27_1_0_20170117142744825.jpg.chip.jpg,27,1,0
11,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_1_0_20170117175344913.jpg.chip.jpg,26,1,0
12,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_1_0_20170117153116669.jpg.chip.jpg,26,1,0
13,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/57_0_0_20170111171747487.jpg.chip.jpg,57,0,0
