,image,age,gender,ethinicity
0,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/29_0_0_20170103181910385.jpg.chip.jpg,29,0,0
1,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/81_1_0_20170120230536155.jpg.chip.jpg,81,1,0
2,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_0_20170116220549107.jpg.chip.jpg,28,0,0
3,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/29_0_1_20170117194151643.jpg.chip.jpg,29,0,1
4,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/40_1_0_20170104181504164.jpg.chip.jpg,40,1,0
5,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/70_1_0_20170117172444338.jpg.chip.jpg,70,1,0
6,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/52_1_0_20170110131852751.jpg.chip.jpg,52,1,0
7,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/29_0_0_20170117180942324.jpg.chip.jpg,29,0,0
8,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/85_1_3_20170110183946188.jpg.chip.jpg,85,1,3
9,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/25_0_4_20170117151354244.jpg.chip.jpg,25,0,4
10,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_1_0_20170117135254967.jpg.chip.jpg,35,1,0
11,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/73_1_0_20170110153035158.jpg.chip.jpg,73,1,0
12,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/36_0_1_20170113182511607.jpg.chip.jpg,36,0,1
13,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/32_0_2_20170116163452816.jpg.chip.jpg,32,0,2
14,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/38_1_1_20170117190452524.jpg.chip.jpg,38,1,1
15,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/36_1_3_20170119202210389.jpg.chip.jpg,36,1,3
16,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/41_1_0_20170103183002200.jpg.chip.jpg,41,1,0
17,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/32_0_1_20170117182406861.jpg.chip.jpg,32,0,1
18,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/29_0_4_20170104200952009.jpg.chip.jpg,29,0,4
19,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/65_1_0_20170110143547028.jpg.chip.jpg,65,1,0
20,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/36_0_1_20170108231644693.jpg.chip.jpg,36,0,1
21,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/66_1_0_20170110132126931.jpg.chip.jpg,66,1,0
22,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/50_1_0_20170105173205092.jpg.chip.jpg,50,1,0
23,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_3_20170119194817585.jpg.chip.jpg,28,0,3
24,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_0_1_20170113134247025.jpg.chip.jpg,26,0,1
25,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/39_1_0_20170103183459755.jpg.chip.jpg,39,1,0
26,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/52_1_0_20170109220548552.jpg.chip.jpg,52,1,0
27,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/34_0_3_20170119200635028.jpg.chip.jpg,34,0,3
28,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_2_20170116220607771.jpg.chip.jpg,28,0,2
29,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/85_1_0_20170110180531278.jpg.chip.jpg,85,1,0
30,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/34_0_0_20170117104600843.jpg.chip.jpg,34,0,0
31,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/30_0_4_20170117202929576.jpg.chip.jpg,30,0,4
32,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_0_0_20170113210605220.jpg.chip.jpg,26,0,0
33,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/41_1_0_20170117133203334.jpg.chip.jpg,41,1,0
34,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/25_0_0_20170114030416988.jpg.chip.jpg,25,0,0
35,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/51_1_0_20170110122510721.jpg.chip.jpg,51,1,0
36,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_3_20170119194921883.jpg.chip.jpg,28,0,3
