,image,age,gender,ethinicity
0,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/2_1_2_20161219194346219.jpg.chip.jpg,2,1,2
1,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/19_1_1_20170114030819891.jpg.chip.jpg,19,1,1
2,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_0_0_20170116193305807.jpg.chip.jpg,26,0,0
3,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/58_0_0_20170111210401778.jpg.chip.jpg,58,0,0
4,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/2_1_2_20161219152918020.jpg.chip.jpg,2,1,2
5,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/17_1_4_20170103233523157.jpg.chip.jpg,17,1,4
6,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/21_1_3_20170117142147306.jpg.chip.jpg,21,1,3
7,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/51_0_0_20170120222842138.jpg.chip.jpg,51,0,0
8,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/17_1_1_20170114030031959.jpg.chip.jpg,17,1,1
9,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/8_1_0_20170109202308260.jpg.chip.jpg,8,1,0
10,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/1_1_0_20161219211440749.jpg.chip.jpg,1,1,0
11,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/22_1_2_20170116172718234.jpg.chip.jpg,22,1,2
12,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/9_1_0_20170109202813775.jpg.chip.jpg,9,1,0
13,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/31_0_4_20170117123923204.jpg.chip.jpg,31,0,4
14,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/21_1_3_20170119155649546.jpg.chip.jpg,21,1,3
15,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/4_1_0_20170109192742824.jpg.chip.jpg,4,1,0
16,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/10_1_1_20170109202938302.jpg.chip.jpg,10,1,1
17,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/60_0_0_20170104213108966.jpg.chip.jpg,60,0,0
18,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/5_1_2_20161219163341974.jpg.chip.jpg,5,1,2
19,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/90_0_2_20170111210435708.jpg.chip.jpg,90,0,2
20,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/40_0_3_20170109003040502.jpg.chip.jpg,40,0,3
21,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/8_1_4_20170117192945532.jpg.chip.jpg,8,1,4
22,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/39_0_1_20170113190332490.jpg.chip.jpg,39,0,1
23,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/50_0_1_20170117154528349.jpg.chip.jpg,50,0,1
24,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_0_0_20170103181224784.jpg.chip.jpg,26,0,0
25,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_1_0_20170103182323771.jpg.chip.jpg,28,1,0
26,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/18_1_0_20170103175516495.jpg.chip.jpg,18,1,0
27,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/34_0_0_20170117135545874.jpg.chip.jpg,34,0,0
28,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/59_0_2_20170113190433215.jpg.chip.jpg,59,0,2
29,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/1_1_2_20161219222021335.jpg.chip.jpg,1,1,2
30,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/58_0_0_20170117173108249.jpg.chip.jpg,58,0,0
31,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/8_1_0_20170109201053203.jpg.chip.jpg,8,1,0
32,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/20_1_0_20170117193616027.jpg.chip.jpg,20,1,0
33,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/29_0_1_20170117104547721.jpg.chip.jpg,29,0,1
34,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/58_0_2_20170116193704928.jpg.chip.jpg,58,0,2
35,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/48_0_0_20170119205302120.jpg.chip.jpg,48,0,0
36,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/5_1_0_20170109193010080.jpg.chip.jpg,5,1,0
37,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/1_1_0_20161220220141090.jpg.chip.jpg,1,1,0
38,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/49_0_0_20170104185007076.jpg.chip.jpg,49,0,0
39,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_0_0_20170116180415475.jpg.chip.jpg,35,0,0
40,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/16_1_1_20170109214212884.jpg.chip.jpg,16,1,1
41,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/13_1_4_20170117200640357.jpg.chip.jpg,13,1,4
42,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/60_1_0_20170117155925896.jpg.chip.jpg,60,1,0
43,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/22_1_4_20170103234706499.jpg.chip.jpg,22,1,4
44,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/66_1_0_20170110140456209.jpg.chip.jpg,66,1,0
45,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/2_1_4_20170103210946139.jpg.chip.jpg,2,1,4
46,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/1_1_3_20161220144637487.jpg.chip.jpg,1,1,3
47,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/2_1_2_20161219140853880.jpg.chip.jpg,2,1,2
48,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/24_1_3_20170104232545657.jpg.chip.jpg,24,1,3
49,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/3_1_0_20170109192304730.jpg.chip.jpg,3,1,0
50,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/40_0_0_20170116010717610.jpg.chip.jpg,40,0,0
51,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/61_0_3_20170109131758363.jpg.chip.jpg,61,0,3
