,image,age,gender,ethinicity
0,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/2_0_2_20161219162357438.jpg.chip.jpg,2,0,2
1,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/75_0_2_20170113174659450.jpg.chip.jpg,75,0,2
2,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/24_0_0_20170117194640228.jpg.chip.jpg,24,0,0
3,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/15_0_0_20170110232322390.jpg.chip.jpg,15,0,0
4,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/31_1_3_20170109134554005.jpg.chip.jpg,31,1,3
5,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/29_1_2_20170116163331282.jpg.chip.jpg,29,1,2
6,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/4_0_0_20170110212545618.jpg.chip.jpg,4,0,0
7,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/27_0_0_20170104193647416.jpg.chip.jpg,27,0,0
8,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_1_1_20170116155801198.jpg.chip.jpg,26,1,1
9,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/25_1_3_20170119171943592.jpg.chip.jpg,25,1,3
10,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/27_1_2_20170116175930683.jpg.chip.jpg,27,1,2
11,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/25_1_0_20170117195134252.jpg.chip.jpg,25,1,0
12,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/31_0_0_20170109003033356.jpg.chip.jpg,31,0,0
13,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/42_0_1_20170117171124190.jpg.chip.jpg,42,0,1
14,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/16_0_0_20170110232200900.jpg.chip.jpg,16,0,0
15,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/63_0_0_20170117190939866.jpg.chip.jpg,63,0,0
16,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/22_0_4_20161221200222680.jpg.chip.jpg,22,0,4
17,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_1_2_20170116190119282.jpg.chip.jpg,28,1,2
18,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/25_1_0_20170103180606727.jpg.chip.jpg,25,1,0
19,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/25_1_3_20170119172028785.jpg.chip.jpg,25,1,3
20,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/1_0_2_20161219161640358.jpg.chip.jpg,1,0,2
21,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/10_0_0_20170110215927291.jpg.chip.jpg,10,0,0
22,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_1_1_20170116013104528.jpg.chip.jpg,26,1,1
