,image,age,gender,ethinicity
0,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/24_1_3_20170119171011143.jpg.chip.jpg,24,1,3
1,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/37_0_0_20170119202407877.jpg.chip.jpg,37,0,0
2,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/20_1_3_20170119144712261.jpg.chip.jpg,20,1,3
3,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/48_0_0_20170113183724399.jpg.chip.jpg,48,0,0
4,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/24_1_0_20170117150815148.jpg.chip.jpg,24,1,0
5,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/60_0_0_20170113184242864.jpg.chip.jpg,60,0,0
6,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/45_0_3_20170119181420596.jpg.chip.jpg,45,0,3
7,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/40_0_0_20170117133133334.jpg.chip.jpg,40,0,0
8,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/53_0_1_20170120223004304.jpg.chip.jpg,53,0,1
9,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/59_0_0_20170111171747523.jpg.chip.jpg,59,0,0
10,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/36_0_2_20170116191934567.jpg.chip.jpg,36,0,2
11,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/67_0_0_20170117195143525.jpg.chip.jpg,67,0,0
12,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/36_0_0_20170109003634534.jpg.chip.jpg,36,0,0
13,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/89_0_1_20170117194330360.jpg.chip.jpg,89,0,1
14,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_4_20170116220531686.jpg.chip.jpg,28,0,4
15,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/30_0_1_20170117191447948.jpg.chip.jpg,30,0,1
16,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/45_0_3_20170119201309141.jpg.chip.jpg,45,0,3
17,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_0_20170117120854505.jpg.chip.jpg,28,0,0
18,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/53_0_2_20170116192925824.jpg.chip.jpg,53,0,2
19,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/1_1_0_20170109190957578.jpg.chip.jpg,1,1,0
20,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/24_1_2_20170116170015633.jpg.chip.jpg,24,1,2
21,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/56_0_3_20170119180848388.jpg.chip.jpg,56,0,3
22,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/85_0_0_20170120224751080.jpg.chip.jpg,85,0,0
23,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/50_0_2_20170116175209803.jpg.chip.jpg,50,0,2
24,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_0_3_20170119201340627.jpg.chip.jpg,35,0,3
25,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/70_0_0_20170105173727374.jpg.chip.jpg,70,0,0
26,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/40_0_2_20170116222954442.jpg.chip.jpg,40,0,2
27,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/32_0_0_20170120220856044.jpg.chip.jpg,32,0,0
28,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_2_20170116162117606.jpg.chip.jpg,28,0,2
29,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/41_0_0_20170104165442057.jpg.chip.jpg,41,0,0
30,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/55_0_0_20170116193520434.jpg.chip.jpg,55,0,0
31,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/23_1_2_20170116172812034.jpg.chip.jpg,23,1,2
32,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/43_0_0_20170104204257115.jpg.chip.jpg,43,0,0
33,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/65_0_0_20170111195430569.jpg.chip.jpg,65,0,0
34,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/32_0_1_20170113141523611.jpg.chip.jpg,32,0,1
35,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/8_1_0_20170109202756111.jpg.chip.jpg,8,1,0
36,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/8_1_2_20161219163614671.jpg.chip.jpg,8,1,2
37,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_0_0_20170117200544166.jpg.chip.jpg,35,0,0
38,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/30_0_3_20170119204722073.jpg.chip.jpg,30,0,3
