,image,age,gender,ethinicity
0,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_1_3_20170104223216158.jpg.chip.jpg,28,1,3
1,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/7_0_0_20170110215944035.jpg.chip.jpg,7,0,0
2,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/49_1_0_20170104185652921.jpg.chip.jpg,49,1,0
3,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/77_1_0_20170110140643082.jpg.chip.jpg,77,1,0
4,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/58_1_1_20170112213645366.jpg.chip.jpg,58,1,1
5,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/4_0_0_20170110213500051.jpg.chip.jpg,4,0,0
6,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/35_1_0_20170117184925681.jpg.chip.jpg,35,1,0
7,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/3_0_0_20161219154705684.jpg.chip.jpg,3,0,0
8,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/34_1_0_20170104235402171.jpg.chip.jpg,34,1,0
9,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/32_1_3_20170119200442044.jpg.chip.jpg,32,1,3
10,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_0_1_20170113135316041.jpg.chip.jpg,26,0,1
11,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/23_0_4_20170117194102020.jpg.chip.jpg,23,0,4
12,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/42_1_0_20170117154912167.jpg.chip.jpg,42,1,0
13,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_0_20170117202521375.jpg.chip.jpg,28,0,0
14,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/37_1_0_20170117183426542.jpg.chip.jpg,37,1,0
15,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/20_0_1_20170113132703608.jpg.chip.jpg,20,0,1
16,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/53_1_0_20170110123801468.jpg.chip.jpg,53,1,0
17,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/49_1_0_20170109142119876.jpg.chip.jpg,49,1,0
18,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/3_1_1_20170109194614913.jpg.chip.jpg,3,1,1
19,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_2_20170116162328748.jpg.chip.jpg,28,0,2
20,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/26_0_1_20170117195838909.jpg.chip.jpg,26,0,1
21,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/36_1_1_20170112210525117.jpg.chip.jpg,36,1,1
22,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/85_1_0_20170120223641413.jpg.chip.jpg,85,1,0
