,image,age,gender,ethinicity
0,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_4_20170105162459467.jpg.chip.jpg,28,0,4
1,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/54_0_3_20170119210215919.jpg.chip.jpg,54,0,3
2,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/68_0_0_20170117184556032.jpg.chip.jpg,68,0,0
3,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/28_0_0_20170120133901719.jpg.chip.jpg,28,0,0
4,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/55_0_0_20170117185648744.jpg.chip.jpg,55,0,0
5,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/46_0_0_20170117190127107.jpg.chip.jpg,46,0,0
6,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/5_0_2_20161219222736055.jpg.chip.jpg,5,0,2
7,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/60_0_0_20170103182814970.jpg.chip.jpg,60,0,0
8,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/23_1_3_20170119164507828.jpg.chip.jpg,23,1,3
9,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/67_0_0_20170112205632732.jpg.chip.jpg,67,0,0
10,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/75_0_0_20170117191812939.jpg.chip.jpg,75,0,0
11,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/68_0_1_20170113152656361.jpg.chip.jpg,68,0,1
12,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/7_0_1_20170110224345168.jpg.chip.jpg,7,0,1
13,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/75_0_0_20170111204851535.jpg.chip.jpg,75,0,0
14,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/65_0_0_20170104213523774.jpg.chip.jpg,65,0,0
15,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/52_0_0_20170117154823449.jpg.chip.jpg,52,0,0
16,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/24_0_3_20170119160307619.jpg.chip.jpg,24,0,3
17,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/55_0_0_20170117190004928.jpg.chip.jpg,55,0,0
18,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/10_0_0_20170110220255346.jpg.chip.jpg,10,0,0
19,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/14_0_3_20170109131758363.jpg.chip.jpg,14,0,3
20,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/78_0_0_20170111223343146.jpg.chip.jpg,78,0,0
21,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/70_0_0_20170117173225496.jpg.chip.jpg,70,0,0
22,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/59_0_1_20170113152816239.jpg.chip.jpg,59,0,1
23,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/47_0_0_20170119205052663.jpg.chip.jpg,47,0,0
24,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/55_0_0_20170117191852677.jpg.chip.jpg,55,0,0
25,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/21_1_1_20170112233316503.jpg.chip.jpg,21,1,1
26,/scratch/storage0/be20b032/Feature-Sieve-for-RL/UTKFace/Data/UTKFace/15_0_0_20170104225947233.jpg.chip.jpg,15,0,0
